Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Final_Exam_Category
S04693,0.852941176,1,0,1,0.531697342,0.666666667,0.797101449,0.040816327,0.915254237,2,0.739130435,1,1,1,Medium
S04694,0.941176471,1,1,0,0.173824131,0,0.028985507,1,0.949152542,0,0.333333333,0,0.5,0,Low
S04695,0.852941176,1,1,0,0.390593047,1,0.579710145,0.673469388,0.915254237,2,0.623188406,0,0.75,0,Medium
S04696,0.352941176,2,2,3,0.204498978,0.333333333,0,0.081632653,0.322033898,0,0.449275362,3,0.25,1,Low
S04697,0.911764706,0,2,1,0.102249489,0.333333333,0.782608696,0.816326531,0.593220339,0,0.884057971,0,0.75,0,High
S04698,0.352941176,1,2,0,0.100204499,0.333333333,0.666666667,0.918367347,0.610169492,2,0.115942029,2,0.25,1,Low
S04699,0.558823529,1,2,1,0.267893661,0.666666667,0.913043478,0.12244898,0.949152542,2,0.391304348,2,0.75,0,Low
S04700,0.058823529,0,2,1,0.711656442,0.666666667,0.724637681,0.183673469,0.474576271,2,0.333333333,1,0,0,Low
S04701,0.382352941,0,0,2,0.280163599,0,0.173913043,0.163265306,0.508474576,0,0.115942029,1,1,0,Low
S04702,0.735294118,0,2,0,0.668711656,1,0.869565217,0.489795918,0.644067797,2,0.304347826,3,0.75,0,Low
S04703,0.852941176,0,1,2,0.204498978,0,0.434782609,0.204081633,0.661016949,1,0.217391304,0,0.25,1,Low
S04704,0.882352941,0,0,4,0.053169734,0.666666667,0.753623188,0.163265306,0.288135593,2,0.304347826,3,1,0,Low
S04705,0.088235294,1,2,0,0.591002045,0,0.188405797,0.408163265,0.457627119,2,0.144927536,2,0.25,0,Low
S04706,0.882352941,1,2,4,0.222903885,0,0.101449275,0.387755102,0.491525424,2,0.52173913,0,0.25,0,Medium
S04707,0.147058824,0,1,3,0.220858896,1,0.333333333,0.367346939,0.220338983,2,0.15942029,0,1,0,Low
S04708,0.058823529,1,2,4,0.429447853,0,0.434782609,0.265306122,0.118644068,1,0.463768116,0,0,0,Low
S04709,0.411764706,1,2,0,0.613496933,0,0.608695652,0.591836735,0.271186441,1,0.666666667,2,0.5,0,Medium
S04710,0.323529412,0,1,3,0.210633947,0,0.884057971,0.693877551,0.101694915,0,0.507246377,0,0,0,Medium
S04711,0.764705882,1,1,4,0.331288344,0.333333333,0.101449275,0.346938776,0.050847458,0,0.956521739,0,0.25,0,High
S04712,0.264705882,1,2,2,0.159509202,0,0.942028986,0.551020408,0.949152542,2,0.594202899,1,1,0,Medium
S04713,0.911764706,1,2,4,0.924335378,0.333333333,0.52173913,0.428571429,0.152542373,0,0.463768116,3,1,0,Low
S04714,0.264705882,1,1,4,0.952965235,0,0.449275362,0.326530612,0.711864407,2,0.144927536,3,0.25,0,Low
S04715,0.882352941,1,2,0,0.245398773,0.333333333,0.782608696,0.653061224,0.830508475,2,0.144927536,1,0.25,0,Low
S04716,0.294117647,0,2,4,0.509202454,0.333333333,0.898550725,0.081632653,0.474576271,0,0.536231884,1,0.5,1,Medium
S04717,0.735294118,0,2,0,0.08997955,0.666666667,0.927536232,0.12244898,0.016949153,2,0.68115942,2,0.75,0,Medium
S04718,0.147058824,0,2,4,0.149284254,1,0.333333333,0.489795918,0.728813559,0,0.884057971,1,1,0,High
S04719,0.705882353,0,0,0,0.82208589,0.666666667,0.217391304,0.979591837,0.796610169,0,0.028985507,1,0.5,0,Low
S04720,0.058823529,1,1,1,0.372188139,0.666666667,0.565217391,0.428571429,0.966101695,0,0.47826087,0,1,1,Low
S04721,0.647058824,0,2,4,0.63803681,0.333333333,0.956521739,0.775510204,0.576271186,1,0.362318841,0,0,1,Low
S04722,0.617647059,1,2,3,0.560327198,0.666666667,0.130434783,0.448979592,0.322033898,0,0.043478261,3,0.25,0,Low
S04723,0.911764706,1,1,1,0.243353783,1,0.31884058,0.551020408,0.406779661,2,0.405797101,3,0.25,0,Low
S04724,0.352941176,1,0,0,0.762781186,0.666666667,0.623188406,0.265306122,0.423728814,1,0.753623188,3,0.75,1,High
S04725,0.117647059,0,1,3,0.298568507,0,0.173913043,0.632653061,0.762711864,0,0.130434783,3,0,0,Low
S04726,0.382352941,2,0,3,0.478527607,1,0.797101449,0.673469388,0.661016949,1,0.565217391,1,1,0,Medium
S04727,0.264705882,1,2,4,0.717791411,0.333333333,0.463768116,0.510204082,0.830508475,2,0.463768116,1,0.25,0,Low
S04728,0.147058824,0,0,0,0.928425358,0,0.47826087,0.142857143,0,0,0.724637681,2,0.5,1,Medium
S04729,0.970588235,2,2,4,0.09406953,0.666666667,0.971014493,0.755102041,0.084745763,2,0.927536232,2,1,0,High
S04730,0.617647059,0,2,3,0.871165644,0,0.565217391,0.816326531,0.966101695,2,0.855072464,0,1,0,High
S04731,0.911764706,0,1,2,0.81390593,1,0.115942029,0.959183673,0.474576271,2,0,3,0.5,0,
S04732,0.941176471,0,0,0,0.022494888,0.333333333,0.420289855,0.367346939,0.677966102,0,0.724637681,1,0,0,Medium
S04733,0.705882353,1,2,3,0.625766871,0.333333333,0.057971014,0.448979592,0.796610169,2,0.47826087,1,1,0,Low
S04734,0.588235294,0,1,3,0.766871166,0.666666667,0.333333333,0.795918367,0.86440678,2,0.115942029,1,1,0,Low
S04735,0.764705882,1,2,0,0.224948875,1,0.797101449,0.06122449,0.169491525,0,0.68115942,3,0,0,Medium
S04736,0.5,0,2,2,0.971370143,1,0.333333333,0.489795918,0.203389831,2,0.826086957,2,1,1,High
S04737,0.705882353,0,1,1,0.654396728,1,0.68115942,0.306122449,0.661016949,0,0.637681159,0,0.75,1,Medium
S04738,0.5,1,1,4,0.488752556,0.666666667,0.072463768,0.734693878,0.440677966,2,0.869565217,0,1,1,High
S04739,1,1,0,1,0.357873211,0.333333333,0.391304348,0.244897959,0.966101695,0,0.362318841,3,0.25,0,Low
S04740,0.558823529,1,2,4,0.341513292,0.666666667,0.869565217,0.040816327,0.237288136,0,0.507246377,1,0,0,Medium
S04741,0.882352941,1,2,0,0.012269939,0.333333333,0.15942029,0.510204082,0.898305085,0,0.695652174,3,0,0,Medium
S04742,0.735294118,0,2,0,0.063394683,0.333333333,0.971014493,0.775510204,0.86440678,1,0.695652174,0,0.25,1,Medium
S04743,0.735294118,1,0,3,0.916155419,0,0.463768116,0.632653061,0.813559322,1,0.231884058,3,0.25,1,Low
S04744,0.970588235,1,1,2,0.075664622,1,0.217391304,0.06122449,0.898305085,0,0.333333333,3,0.25,0,Low
S04745,0.176470588,0,0,3,0.777096115,0.666666667,0.782608696,0.775510204,0.372881356,0,0.246376812,1,0,0,Low
S04746,0,0,2,3,0.721881391,0,0.652173913,0.755102041,0.745762712,0,0.942028986,2,0.25,1,High
S04747,0.029411765,0,1,3,0.498977505,0.666666667,0.202898551,0.265306122,0.661016949,1,0.565217391,2,0.25,0,Medium
S04748,0.058823529,1,1,1,0.660531697,0.666666667,0.52173913,0.897959184,0.525423729,1,0.927536232,0,0,0,High
S04749,0.352941176,1,1,2,0.54601227,0.666666667,0.623188406,0.142857143,0.186440678,2,0.942028986,3,0,0,High
S04750,0.029411765,1,2,2,0.533742331,0,0.942028986,0.693877551,0.644067797,2,0.724637681,3,0.75,0,Medium
S04751,0.029411765,0,0,3,0.879345603,1,0.623188406,0.693877551,0.576271186,0,0.15942029,3,1,0,Low
S04752,0.735294118,0,2,1,0.711656442,0,0.507246377,0.775510204,0.728813559,2,0.739130435,2,0.75,0,Medium
S04753,0.058823529,0,1,2,0.791411043,0.666666667,0.768115942,0.632653061,0.186440678,0,0.376811594,2,0.75,1,Low
S04754,0.5,0,2,3,0.098159509,0.333333333,0.173913043,0.040816327,0.033898305,2,0.869565217,3,1,0,High
S04755,0.529411765,1,0,0,0.126789366,0,0.347826087,0.102040816,0.169491525,1,0.536231884,3,0,0,Medium
S04756,0.735294118,2,1,4,0.028629857,0.333333333,0.188405797,0.816326531,0.152542373,2,0.797101449,1,0.5,0,High
S04757,0.882352941,0,2,0,0.742331288,0.333333333,0.304347826,0.959183673,0.389830508,0,0.434782609,1,0,0,Low
S04758,0.764705882,1,0,2,0.932515337,0.333333333,0.913043478,0.265306122,0.13559322,0,0.971014493,0,1,0,High
S04759,0.911764706,1,0,3,0.91206544,0.333333333,0.565217391,0.510204082,0.966101695,2,0.782608696,2,0,1,High
S04760,0.411764706,0,2,2,0.715746421,0.333333333,0.768115942,0.87755102,0,1,0.362318841,0,0.5,0,Low
S04761,0.970588235,0,2,2,0.881390593,1,0.594202899,0.06122449,0.745762712,1,0.608695652,0,0,0,Medium
S04762,0.852941176,1,2,0,0.844580777,1,0.173913043,0.857142857,0.389830508,0,0.31884058,0,0.75,0,Low
S04763,0.147058824,0,1,3,0.157464213,0.666666667,0.362318841,0.428571429,0.13559322,2,0.420289855,1,1,0,Low
S04764,0.941176471,0,2,4,0.811860941,0,0.144927536,0.428571429,0.457627119,2,0.927536232,1,0,0,High
S04765,0.970588235,1,0,1,0.537832311,0.333333333,0.246376812,0.06122449,0.762711864,2,0.275362319,2,0.75,0,Low
S04766,0.852941176,0,0,0,0.552147239,0.666666667,0.826086957,0.795918367,0.474576271,0,0.608695652,3,0.25,0,Medium
S04767,0.882352941,0,1,4,0.059304703,0,0.347826087,0.142857143,0.457627119,2,0.579710145,0,0,0,Medium
S04768,0.088235294,0,2,1,0.981595092,0.666666667,0.420289855,0.530612245,0.271186441,2,0.028985507,2,0,0,Low
S04769,0.676470588,1,2,2,0.72597137,0,0.869565217,0.326530612,0.06779661,2,0,2,0,0,
S04770,0.264705882,1,0,2,0.370143149,0.666666667,0.144927536,0.551020408,0.983050847,2,0.652173913,2,0.25,1,Medium
S04771,0.588235294,2,2,3,0.122699387,0,0.710144928,0.979591837,0.457627119,0,0.405797101,0,1,0,Low
S04772,0.705882353,1,0,0,0.390593047,0,0.101449275,0.224489796,0.084745763,2,0.536231884,3,1,0,Medium
S04773,0.5,1,2,1,0.012269939,0,0.072463768,0.632653061,0.13559322,0,0.144927536,1,0.25,0,Low
S04774,1,1,0,3,0.568507157,0,0.884057971,0.489795918,0.661016949,0,0.47826087,3,0.5,0,Low
S04775,0.676470588,0,2,3,0.382413088,0.666666667,0.304347826,0.93877551,0.898305085,2,0.869565217,1,0,0,High
S04776,0.5,0,1,0,0.190184049,1,0.507246377,0.265306122,0.779661017,2,0.710144928,2,0,0,Medium
S04777,0.294117647,0,1,4,0.511247444,0.333333333,0.188405797,0.591836735,0.338983051,2,0.68115942,0,0.75,0,Medium
S04778,0.264705882,0,1,1,0.54601227,0.666666667,0.623188406,0.06122449,0.898305085,0,0.449275362,0,0,0,Low
S04779,0.441176471,0,2,1,0.807770961,0,0.855072464,0.469387755,0.06779661,2,0.68115942,0,0.25,0,Medium
S04780,0.852941176,1,2,3,0.408997955,0,0.188405797,0.408163265,0.474576271,0,0.072463768,3,0.25,0,Low
S04781,0.058823529,0,0,1,0.190184049,1,0.289855072,0.285714286,0.93220339,0,0.565217391,2,0,1,Medium
S04782,0.323529412,0,1,3,0.721881391,0.333333333,0.739130435,0.346938776,0.576271186,1,0.115942029,2,1,0,Low
S04783,0.441176471,1,2,1,0.920245399,0.666666667,0.550724638,0.632653061,0.779661017,2,0.217391304,1,0,0,Low
S04784,0.882352941,1,1,3,0.658486708,0.666666667,0.057971014,0.285714286,0.966101695,2,0.217391304,0,1,0,Low
S04785,0.852941176,0,2,1,0.981595092,1,0.072463768,0.326530612,0.220338983,1,0.666666667,0,0.25,0,Medium
S04786,0.5,1,1,3,1,0.333333333,0.536231884,0.755102041,0.93220339,1,0.68115942,2,0.75,0,Medium
S04787,0.823529412,1,0,2,0.783231084,0.333333333,0.753623188,0.489795918,0.677966102,1,0.391304348,2,0.75,0,Low
S04788,0.088235294,1,0,2,0.370143149,0,0.782608696,0.469387755,0.762711864,2,0.405797101,3,0,0,Low
S04789,0.941176471,0,1,0,0.834355828,0,0.188405797,0.163265306,0.542372881,0,0.144927536,2,0,0,Low
S04790,0.147058824,0,1,0,0.501022495,1,0.492753623,0.040816327,0.338983051,2,0.768115942,1,0.75,0,High
S04791,0.588235294,0,1,2,0.112474438,0.333333333,0.666666667,0.040816327,0.847457627,0,0.68115942,3,0.75,0,Medium
S04792,0.529411765,1,2,3,0.222903885,0,0.768115942,0.265306122,0.491525424,2,0,2,0.5,0,
S04793,0.558823529,2,2,4,0.952965235,0.333333333,0.536231884,0.979591837,0.644067797,0,0.217391304,2,0,0,Low
S04794,0.088235294,0,0,3,0.570552147,1,0.449275362,0.224489796,0.220338983,2,0.710144928,0,0.5,0,Medium
S04795,0.205882353,1,2,4,0.922290389,0.333333333,0.130434783,0.551020408,0.474576271,1,0.869565217,1,0.25,0,High
S04796,0.294117647,1,2,2,0.54601227,0.666666667,0.391304348,0.653061224,0.711864407,2,0.101449275,0,0.5,0,Low
S04797,0.205882353,1,0,4,0.901840491,0,0.942028986,0.693877551,1,1,0.391304348,0,0,0,Low
S04798,0.911764706,1,2,3,0.347648262,0.666666667,0.971014493,0.510204082,0.457627119,0,0.289855072,0,0.25,0,Low
S04799,0.382352941,0,1,3,0.977505112,0.666666667,0.550724638,0.367346939,0.322033898,0,0.536231884,0,0.75,0,Medium
S04800,0.764705882,1,2,4,0.055214724,0,0.956521739,0.12244898,0.796610169,2,0.826086957,0,0,1,High
S04801,0.029411765,1,2,2,0.99591002,0,0.101449275,0.142857143,0.406779661,2,0.695652174,1,0.5,0,Medium
S04802,0.911764706,2,2,1,0.402862986,0.333333333,0.884057971,0.102040816,0.491525424,0,0.057971014,2,1,0,Low
S04803,0.441176471,2,0,1,0.116564417,0.666666667,0.420289855,0,0.186440678,1,0.260869565,0,0.25,0,Low
S04804,0.294117647,1,2,4,0.159509202,0,0.115942029,0.163265306,1,2,0.855072464,1,0.25,1,High
S04805,0.441176471,1,0,3,0.292433538,0.666666667,0.463768116,0.367346939,0.322033898,0,0.898550725,2,0.25,0,High
S04806,0.235294118,0,2,3,0.607361963,0,0.072463768,0.448979592,0.06779661,2,0.173913043,3,0.5,0,Low
S04807,0.529411765,0,2,2,0.73006135,0,0.536231884,0.693877551,0.050847458,2,0.579710145,1,0.25,0,Medium
S04808,0.911764706,1,2,1,0.104294479,0,0.043478261,0.775510204,0.389830508,0,0.347826087,1,0,0,Low
S04809,0.794117647,0,2,0,0.314928425,1,0.855072464,0.857142857,0.525423729,0,0.231884058,2,0,1,Low
S04810,0.470588235,1,2,2,0.122699387,1,0.202898551,0.775510204,0.271186441,2,0.028985507,1,0.75,0,Low
S04811,0.941176471,0,2,4,0.664621677,1,0.884057971,0.714285714,0.06779661,1,0.347826087,1,0.75,0,Low
S04812,0.647058824,0,0,1,0.742331288,0,0.797101449,0.530612245,0.440677966,1,0.304347826,0,0.5,0,Low
S04813,0.617647059,0,2,1,0.055214724,0.333333333,0.898550725,0.775510204,0.542372881,1,0.739130435,0,0.25,0,Medium
S04814,0.088235294,0,1,3,0.805725971,0.333333333,0.666666667,0.081632653,0.694915254,0,0.768115942,2,1,0,High
S04815,0.147058824,0,1,2,0.893660532,0.666666667,0.043478261,0.204081633,0.745762712,2,0.202898551,3,0,0,Low
S04816,0.235294118,0,0,4,0.693251534,0,0.666666667,0.020408163,0.084745763,2,0.956521739,2,0.5,1,High
S04817,0.941176471,1,1,2,0.664621677,1,0.637681159,0.020408163,0.610169492,2,0.202898551,2,0.5,0,Low
S04818,0.382352941,1,0,0,0.799591002,0.666666667,0.144927536,0.346938776,0.220338983,0,0.217391304,0,0,0,Low
S04819,0.617647059,0,2,4,0.155419223,1,0.231884058,0.714285714,0.779661017,0,0.376811594,0,0.25,0,Low
S04820,0.823529412,0,1,4,0.756646217,0.333333333,0.260869565,0.897959184,0.93220339,2,0.434782609,2,1,0,Low
S04821,0.294117647,1,2,1,0.899795501,1,0.666666667,0.551020408,0.389830508,0,0.637681159,0,0.5,0,Medium
S04822,1,1,2,0,0.869120654,1,0.884057971,0.591836735,0.644067797,2,0.898550725,2,0.75,0,High
S04823,0.558823529,0,2,1,0.038854806,0,0.971014493,0.510204082,0.830508475,2,0.347826087,1,0.5,0,Low
S04824,0.823529412,0,2,4,0.251533742,1,0.739130435,0.285714286,0.118644068,2,0.869565217,2,0,0,High
S04825,0.147058824,1,0,3,0.020449898,0.666666667,0.463768116,0.469387755,0.322033898,1,0.768115942,1,0.75,0,High
S04826,0.470588235,0,2,1,0.312883436,0.666666667,0.826086957,0.102040816,0.881355932,2,0.144927536,2,0.25,0,Low
S04827,0.794117647,0,1,0,0.085889571,1,0.420289855,0.551020408,0.644067797,0,0.811594203,2,0.25,0,High
S04828,0.205882353,0,0,1,0.580777096,1,0.768115942,0.224489796,0.644067797,2,0.420289855,0,1,1,Low
S04829,0.911764706,0,1,4,0.646216769,0.666666667,0.463768116,0.081632653,0.288135593,0,0.695652174,2,0,1,Medium
S04830,0.088235294,1,1,0,0.568507157,0.333333333,0.782608696,0.897959184,0.796610169,1,0.463768116,1,0.25,0,Low
S04831,0.529411765,1,2,2,0.163599182,0.666666667,0.086956522,0.244897959,0.881355932,2,0.115942029,1,0.5,0,Low
S04832,0.676470588,1,1,0,0.163599182,1,0.811594203,0,0.86440678,2,0.942028986,3,0.75,0,High
S04833,0.852941176,1,2,2,0.830265849,0.333333333,0.927536232,0.755102041,0.813559322,1,0.434782609,2,0,1,Low
S04834,0.882352941,1,0,2,0.443762781,1,0.811594203,0.714285714,0.93220339,0,0.594202899,3,1,0,Medium
S04835,0.029411765,0,1,1,0.950920245,0.666666667,0.246376812,0.571428571,0.983050847,2,0.623188406,0,0.75,0,Medium
S04836,0.794117647,0,0,2,0.439672802,1,0.652173913,0.836734694,0.203389831,1,0.507246377,2,0.75,1,Medium
S04837,0.558823529,1,2,1,0.987730061,0,0.753623188,0.734693878,0.271186441,0,0.782608696,1,1,0,High
S04838,0.735294118,1,2,1,0.574642127,0.666666667,0.043478261,0.408163265,0.305084746,2,0.101449275,0,0.5,0,Low
S04839,0.882352941,0,1,3,0.286298569,0,0.536231884,0.612244898,0.322033898,2,0.710144928,1,0.5,1,Medium
S04840,0.558823529,0,0,3,0.656441718,0.333333333,0.797101449,0.673469388,0.796610169,0,0.898550725,0,0.25,0,High
S04841,0.970588235,0,2,0,0.836400818,0.666666667,0.52173913,0.326530612,0.576271186,1,0.956521739,0,0,1,High
S04842,0.764705882,0,2,4,0.408997955,0,0.507246377,0.959183673,0.13559322,1,0.855072464,1,1,0,High
S04843,0,0,0,0,0.599182004,0.333333333,0.52173913,0.387755102,0.93220339,2,0.347826087,0,0,0,Low
S04844,0.264705882,1,2,4,0.934560327,1,0.52173913,0.102040816,0.491525424,0,0.710144928,2,1,0,Medium
S04845,0.382352941,1,1,1,0.413087935,1,0.52173913,0.265306122,0.338983051,2,0.362318841,0,0.25,0,Low
S04846,0.235294118,0,2,3,0.973415133,0.666666667,1,0.857142857,0.711864407,2,0.507246377,1,0,1,Medium
S04847,0.823529412,1,1,2,0.132924335,0.666666667,0.130434783,0.734693878,0.491525424,0,0.376811594,1,0,1,Low
S04848,1,1,0,3,0.161554192,0,0.144927536,0.795918367,0.305084746,1,0,2,0.5,0,
S04849,0.705882353,1,0,3,0.539877301,0.666666667,1,0.510204082,0.593220339,1,0.724637681,1,0.75,1,Medium
S04850,0.705882353,0,0,1,0.220858896,0.333333333,0.826086957,0.163265306,0.237288136,1,0.15942029,2,1,1,Low
S04851,0.764705882,0,2,3,0.991820041,0,0.550724638,0.857142857,0.881355932,2,0.710144928,0,0.25,0,Medium
S04852,0.558823529,0,1,1,0.81799591,0.333333333,0.956521739,0.571428571,0.661016949,2,0.260869565,0,0.25,0,Low
S04853,0,1,0,0,0.54601227,0.666666667,0.333333333,0.224489796,0.491525424,1,0.623188406,3,0,0,Medium
S04854,0.764705882,1,2,1,0.212678937,1,0.347826087,0.755102041,0.796610169,1,1,3,0.5,0,High
S04855,0.911764706,1,2,2,0.916155419,0.666666667,0.188405797,0.897959184,0.813559322,1,0.101449275,2,0,0,Low
S04856,0.352941176,0,2,0,0.45807771,1,0.855072464,0.163265306,0.627118644,2,0.985507246,2,0,0,High
S04857,0.911764706,0,2,3,0.662576687,0,0.376811594,0.448979592,0.542372881,2,0.913043478,3,0.25,1,High
S04858,0.264705882,0,1,1,0.443762781,0.666666667,0.739130435,0.816326531,0.491525424,0,0.202898551,3,1,0,Low
S04859,0.205882353,0,2,4,0.572597137,0.666666667,0.492753623,0.571428571,0.813559322,1,0.971014493,0,0.25,0,High
S04860,0.441176471,1,2,0,0.595092025,0,0.202898551,0.163265306,0.152542373,2,0.637681159,2,0.25,1,Medium
S04861,0.294117647,0,1,3,0.098159509,0,0.188405797,0.265306122,0.169491525,1,0.985507246,3,0.5,0,High
S04862,0.088235294,0,0,3,0.72597137,1,0.579710145,0.408163265,0.966101695,2,0.028985507,3,0.75,1,Low
S04863,0.264705882,1,2,1,0.194274029,1,0.101449275,0.653061224,0.305084746,0,0.449275362,1,0.25,0,Low
S04864,0.588235294,1,1,0,0.038854806,0.666666667,0.173913043,0.204081633,0.93220339,2,0.869565217,3,0.75,0,High
S04865,0.205882353,0,0,1,0.290388548,0.666666667,0.768115942,0.551020408,0.644067797,1,0.231884058,1,0.5,0,Low
S04866,0.382352941,1,2,2,0.507157464,0.666666667,0.347826087,0.653061224,0.983050847,0,0.782608696,2,0.5,0,High
S04867,0.676470588,0,2,4,0.143149284,0.666666667,0.811594203,0.469387755,0.372881356,2,0.420289855,2,0,1,Low
S04868,0.647058824,1,1,3,0.079754601,0,0.420289855,0.040816327,0.474576271,0,0.695652174,0,0.75,0,Medium
S04869,0.5,1,0,4,0.734151329,0.666666667,0.086956522,0.87755102,0.728813559,2,0.710144928,0,0,0,Medium
S04870,0.558823529,0,0,4,0.231083845,0.666666667,0.057971014,0.306122449,0.033898305,2,0.927536232,0,0.5,1,High
S04871,0.970588235,0,2,4,0.476482618,0,0.695652174,0.183673469,0.186440678,2,0.246376812,2,0.25,0,Low
S04872,0.029411765,0,2,4,0.535787321,0.666666667,0.956521739,0.693877551,0.491525424,0,0.84057971,0,1,0,High
S04873,0.529411765,0,0,3,0.104294479,0.333333333,0.507246377,0.469387755,0.745762712,2,0.985507246,2,0.5,0,High
S04874,0.588235294,0,0,1,0.91002045,0.666666667,0.072463768,0.040816327,0.152542373,2,0.695652174,3,0.75,0,Medium
S04875,0.794117647,0,2,4,0.603271984,0,0.652173913,0.387755102,0.593220339,2,0.913043478,3,0.25,1,High
S04876,0,0,0,0,0.552147239,0.333333333,0.420289855,0.204081633,0.152542373,0,0.550724638,3,0.5,0,Medium
S04877,0.823529412,0,1,0,0.472392638,1,0.246376812,0.918367347,0.745762712,0,0.608695652,1,1,0,Medium
S04878,0.205882353,1,2,0,0.464212679,0.333333333,0.31884058,0.428571429,0.694915254,0,0.710144928,0,0,0,Medium
S04879,0.852941176,0,0,4,0.3599182,0.666666667,0.68115942,0.612244898,0.084745763,0,0.057971014,2,0,1,Low
S04880,0.911764706,2,2,4,0.378323108,0.333333333,0.869565217,0.755102041,0.86440678,1,0.47826087,1,0.25,0,Low
S04881,0.147058824,0,2,2,0.357873211,0,0.463768116,0.795918367,0.372881356,2,0.884057971,3,0.25,0,High
S04882,0.323529412,0,2,0,0.059304703,1,0.086956522,0.387755102,0.033898305,0,0.608695652,2,0,0,Medium
S04883,0.411764706,0,2,3,0.99795501,0,1,0.734693878,0.661016949,0,0.594202899,2,0.75,0,Medium
S04884,0.352941176,0,1,4,0.134969325,1,0.637681159,0.020408163,0.610169492,0,0.550724638,2,0.5,0,Medium
S04885,0.882352941,0,2,2,0.699386503,0,0.449275362,0.836734694,0.305084746,1,0.724637681,1,0,1,Medium
S04886,0.235294118,0,2,3,0.858895706,0,0.739130435,1,0.86440678,0,0.420289855,0,0.5,0,Low
S04887,0.411764706,0,2,1,0.826175869,0.666666667,0.231884058,0.306122449,0.457627119,1,0.84057971,0,0.25,0,High
S04888,0.852941176,1,1,1,0.826175869,1,0.666666667,0.530612245,0.152542373,2,0.188405797,3,1,0,Low
S04889,1,0,2,3,0.897750511,1,0.739130435,0.510204082,0.288135593,1,0.768115942,2,0.25,0,High
S04890,0.117647059,1,2,3,0.333333333,0.333333333,0.550724638,0.163265306,0.220338983,1,0.144927536,1,0,0,Low
S04891,0.058823529,1,2,4,0.975460123,0.666666667,0.550724638,0.387755102,0.813559322,0,0.739130435,2,0.75,0,Medium
S04892,1,0,2,1,0.304703476,0.333333333,0.101449275,0.918367347,0.559322034,2,0.927536232,2,0.75,0,High
S04893,0.294117647,1,2,0,0.26993865,0.333333333,0,0.897959184,0.338983051,0,0.492753623,1,0.5,0,Low
S04894,0.823529412,0,2,4,0.742331288,0,0.420289855,0.285714286,0.338983051,1,0.637681159,2,0.5,0,Medium
S04895,0.852941176,0,2,4,0.464212679,0.333333333,0.15942029,0.530612245,0.423728814,1,0.405797101,2,0.75,0,Low
S04896,0.323529412,1,2,4,0.278118609,0.333333333,0.275362319,0.142857143,0.966101695,2,0.420289855,1,1,0,Low
S04897,0.205882353,0,2,0,0.993865031,1,0.942028986,0,0.677966102,0,0.623188406,2,0,0,Medium
S04898,0.970588235,2,1,2,0.897750511,0.666666667,0.797101449,0.346938776,0.576271186,2,0.333333333,1,0,0,Low
S04899,0.588235294,1,0,2,0.077709611,1,0.826086957,0.632653061,0.203389831,2,0.623188406,3,0.25,0,Medium
S04900,0.647058824,1,0,3,0.36196319,1,0.15942029,0.591836735,0.389830508,0,0.594202899,3,0.75,0,Medium
S04901,0.176470588,0,1,0,0.208588957,0.666666667,0.971014493,0.87755102,0.305084746,1,0.072463768,0,1,0,Low
S04902,0.294117647,0,2,2,0.267893661,0.666666667,0.695652174,0.612244898,0.322033898,2,0.985507246,1,1,0,High
S04903,0.705882353,2,2,3,0.90797546,0,0.565217391,0.530612245,0.152542373,0,0.347826087,0,1,0,Low
S04904,0.5,0,2,4,0.959100204,0.666666667,0.492753623,0.265306122,0.898305085,2,0.782608696,1,0.5,0,High
S04905,0.352941176,1,1,1,0.323108384,0.666666667,0.579710145,0.06122449,0.186440678,2,0.15942029,1,0,1,Low
S04906,0.852941176,1,1,1,0.742331288,0,0.652173913,0.653061224,0.237288136,0,0,1,1,1,
S04907,0.735294118,0,1,2,0.069529652,1,0.565217391,0.87755102,0.118644068,1,0.15942029,3,1,0,Low
S04908,0.117647059,1,2,3,0.163599182,1,0.072463768,0.244897959,0.084745763,0,0.492753623,0,0.5,0,Low
S04909,0.823529412,1,1,2,0.811860941,0.666666667,0.826086957,0.510204082,0.542372881,0,0.724637681,3,0.25,0,Medium
S04910,0.441176471,0,0,4,0.408997955,0,0.52173913,0.265306122,0.372881356,0,0.927536232,0,0,0,High
S04911,0.970588235,1,1,2,0.81595092,0.333333333,0.898550725,0.959183673,0.949152542,1,0.202898551,1,0,0,Low
S04912,0.117647059,1,2,2,0.983640082,1,0.188405797,0.714285714,0.406779661,0,0.420289855,3,0.25,0,Low
S04913,0.970588235,1,0,0,0.00408998,0,0.246376812,0.857142857,0.627118644,2,0.797101449,1,0.25,1,High
S04914,0.882352941,1,0,3,0.703476483,1,0.347826087,0.469387755,0.847457627,1,0.463768116,1,0.5,0,Low
S04915,1,0,2,3,0.267893661,1,0.608695652,0.387755102,0.847457627,2,0.449275362,3,0,0,Low
S04916,0.411764706,0,2,2,0.685071575,0,0.333333333,0.795918367,0.881355932,0,0.144927536,2,0.5,0,Low
S04917,0.970588235,0,0,3,0.204498978,0,0.115942029,0.714285714,0.237288136,2,0.101449275,0,0,1,Low
